Año,Nombre,Frecuencia,Género
2014,ENRIQUE,456,Hombre
2014,YAGO,451,Hombre
2014,JULEN,443,Hombre
2014,JOSE MANUEL,443,Hombre
2014,EDUARDO,442,Hombre
2014,ABRAHAM,440,Hombre
2014,JORDI,437,Hombre
2014,AIMAR,433,Hombre
2014,ROBERTO,430,Hombre
2014,FRANCISCO JAVIER,423,Hombre
2014,CESAR,398,Hombre
2014,YERAY,398,Hombre
2014,LUCIA,5161,Mujer
2014,MARIA,4951,Mujer
2014,MARTINA,4380,Mujer
2014,PAULA,4210,Mujer
2014,DANIELA,3792,Mujer
2014,SOFIA,3568,Mujer
2014,VALERIA,3246,Mujer
2014,CARLA,3138,Mujer
2014,SARA,3116,Mujer
2014,ALBA,3111,Mujer
2014,JULIA,3107,Mujer
2014,NOA,2744,Mujer
2014,EMMA,2479,Mujer
2014,CLAUDIA,2456,Mujer
2014,CARMEN,2147,Mujer
2014,MARTA,1998,Mujer
2014,VALENTINA,1936,Mujer
2014,IRENE,1902,Mujer
2014,ADRIANA,1881,Mujer
2014,ANA,1797,Mujer
2014,LAURA,1794,Mujer
2014,ELENA,1781,Mujer
2014,ALEJANDRA,1552,Mujer
2014,AINHOA,1485,Mujer
2014,INES,1410,Mujer
2014,AITANA,1392,Mujer
2014,MARINA,1378,Mujer
2014,VERA,1350,Mujer
2014,CANDELA,1331,Mujer
2014,LAIA,1327,Mujer
2014,ARIADNA,1305,Mujer
2014,AINARA,1251,Mujer
2014,LOLA,1250,Mujer
2014,LEIRE,1228,Mujer
2014,ANDREA,1174,Mujer
2014,NEREA,1173,Mujer
2014,CARLOTA,1138,Mujer
2014,ROCIO,1131,Mujer
2014,ANGELA,1129,Mujer
2014,VEGA,1129,Mujer
2014,NORA,1115,Mujer
2014,JIMENA,1082,Mujer
2014,BLANCA,1052,Mujer
2014,ALICIA,1018,Mujer
2014,CLARA,991,Mujer
2014,OLIVIA,979,Mujer
2014,CELIA,929,Mujer
2014,ALMA,919,Mujer
2014,EVA,911,Mujer
2014,ELSA,904,Mujer
2014,LEYRE,874,Mujer
2014,NATALIA,872,Mujer
2014,VICTORIA,829,Mujer
2014,ISABEL,729,Mujer
2014,CRISTINA,703,Mujer
2014,LARA,687,Mujer
2014,ABRIL,685,Mujer
2014,TRIANA,666,Mujer
2014,NURIA,651,Mujer
2014,AROA,629,Mujer
2014,CAROLINA,624,Mujer
2014,AINA,613,Mujer
2014,MANUELA,593,Mujer
2014,CHLOE,591,Mujer
2014,MIA,564,Mujer
2014,MAR,532,Mujer
2014,GABRIELA,529,Mujer
2014,MARA,528,Mujer
2014,ZOE,526,Mujer
2014,ONA,512,Mujer
2014,AFRICA,491,Mujer
2014,IRIA,491,Mujer
2014,NAIA,487,Mujer
2014,HELENA,475,Mujer
2014,PAOLA,469,Mujer
2014,NOELIA,468,Mujer
2014,NAHIA,456,Mujer
2014,MIRIAM,453,Mujer
2014,SALMA,447,Mujer
2014,NAIARA,441,Mujer
2014,BERTA,439,Mujer
2014,LIA,438,Mujer
2014,ALEXIA,434,Mujer
2014,NAYARA,412,Mujer
2014,ANE,408,Mujer
2014,ELIA,407,Mujer
2014,MALAK,407,Mujer
2014,JANA,405,Mujer
2014,ARLET,403,Mujer
2014,DIANA,389,Mujer
2014,AYA,388,Mujer
2014,SILVIA,385,Mujer
2014,IRIS,376,Mujer
2014,LUNA,372,Mujer
2014,YANIRA,366,Mujer
2014,FATIMA,363,Mujer
2014,ERIKA,363,Mujer
2014,MIREIA,354,Mujer
2014,SANDRA,353,Mujer
2014,ANNA,348,Mujer
2015,HUGO,5162,Hombre
2015,DANIEL,4578,Hombre
2015,PABLO,4202,Hombre
2015,MARTIN,4078,Hombre
2015,ALEJANDRO,3994,Hombre
2015,ADRIAN,3341,Hombre
2015,ALVARO,3244,Hombre
2015,DAVID,2993,Hombre
2015,LUCAS,2904,Hombre
2015,MARIO,2825,Hombre
2015,DIEGO,2726,Hombre
2015,MANUEL,2584,Hombre
2015,LEO,2444,Hombre
2015,MATEO,2399,Hombre
2015,JAVIER,2360,Hombre
2015,IZAN,2123,Hombre
2015,MARCOS,2081,Hombre
2015,ALEX,1996,Hombre
2015,SERGIO,1979,Hombre
2015,MARC,1859,Hombre
2015,CARLOS,1748,Hombre
2015,JORGE,1733,Hombre
2015,MIGUEL,1732,Hombre
2015,ENZO,1645,Hombre
2015,ANTONIO,1581,Hombre
2015,ANGEL,1546,Hombre
2015,GONZALO,1540,Hombre
2015,IKER,1513,Hombre
2015,JUAN,1490,Hombre
2015,ERIC,1384,Hombre
2015,IVAN,1365,Hombre
2015,RUBEN,1315,Hombre
2015,VICTOR,1293,Hombre
2015,NICOLAS,1286,Hombre
2015,BRUNO,1252,Hombre
2015,SAMUEL,1245,Hombre
2015,HECTOR,1245,Hombre
2015,JOSE,1234,Hombre
2015,GABRIEL,1189,Hombre
2015,DARIO,1180,Hombre
2015,OLIVER,1169,Hombre
2015,AARON,1152,Hombre
2015,ADAM,1080,Hombre
2015,DYLAN,1050,Hombre
2015,JESUS,1019,Hombre
2015,MARCO,1017,Hombre
2015,AITOR,1017,Hombre
2015,ALBERTO,1015,Hombre
2015,GUILLERMO,996,Hombre
2015,RAUL,968,Hombre
2015,RODRIGO,968,Hombre
2015,FRANCISCO,964,Hombre
2015,JOEL,943,Hombre
2015,ERIK,943,Hombre
2015,PAU,924,Hombre
2015,PEDRO,917,Hombre
2015,LUIS,891,Hombre
2015,JAIME,872,Hombre
2015,RAFAEL,846,Hombre
2015,ASIER,814,Hombre
2015,UNAI,793,Hombre
2015,MOHAMED,773,Hombre
2015,MARTI,761,Hombre
2015,GAEL,760,Hombre
2015,THIAGO,746,Hombre
2015,IAN,725,Hombre
2015,FERNANDO,674,Hombre
2015,OSCAR,671,Hombre
2015,LUCA,666,Hombre
2015,ANDRES,664,Hombre
2015,BIEL,654,Hombre
2015,ISMAEL,629,Hombre
2015,ALONSO,608,Hombre
2015,POL,599,Hombre
2015,NIL,599,Hombre
2015,JAN,596,Hombre
2015,RAYAN,575,Hombre
2015,ALEIX,563,Hombre
2015,ARNAU,558,Hombre
2015,CRISTIAN,552,Hombre
2015,SAUL,545,Hombre
2015,ISAAC,535,Hombre
2015,SANTIAGO,534,Hombre
2015,JULEN,533,Hombre
2015,JOAN,505,Hombre
2015,MIGUEL ANGEL,493,Hombre
2015,AIMAR,493,Hombre
2015,IGNACIO,488,Hombre
2015,YOUSSEF,476,Hombre
2015,EDUARDO,455,Hombre
2015,MAURO,448,Hombre
2015,ENRIQUE,443,Hombre
2015,YAGO,443,Hombre
2015,JOSE ANTONIO,420,Hombre
2015,GERARD,407,Hombre
2015,ABRAHAM,404,Hombre
2015,NOAH,404,Hombre
2015,OMAR,398,Hombre
2015,IBAI,394,Hombre
2015,FRANCISCO JAVIER,392,Hombre
2015,JON,383,Hombre
2015,LUCIA,5229,Mujer
2015,MARIA,4516,Mujer
2015,MARTINA,4447,Mujer
2015,PAULA,3854,Mujer
2015,SOFIA,3525,Mujer
2015,DANIELA,3392,Mujer
2015,ALBA,3082,Mujer
2015,JULIA,3006,Mujer
2015,CARLA,2951,Mujer
2015,SARA,2936,Mujer
2015,VALERIA,2924,Mujer
2015,NOA,2900,Mujer
2015,EMMA,2518,Mujer
2015,CLAUDIA,2398,Mujer
2015,CARMEN,2156,Mujer
2015,MARTA,1845,Mujer
2015,VALENTINA,1842,Mujer
2015,IRENE,1760,Mujer
2015,ADRIANA,1758,Mujer
2015,ANA,1755,Mujer
2015,LAURA,1649,Mujer
2015,ELENA,1586,Mujer
2015,ALEJANDRA,1580,Mujer
2015,OLIVIA,1438,Mujer
2015,INES,1381,Mujer
2015,LOLA,1369,Mujer
2015,AITANA,1339,Mujer
2015,ARIADNA,1339,Mujer
2015,VERA,1328,Mujer
2015,LAIA,1316,Mujer
2015,VEGA,1291,Mujer
2015,ALMA,1265,Mujer
2015,CANDELA,1238,Mujer
2015,MARINA,1235,Mujer
2015,AINHOA,1232,Mujer
2015,ELSA,1170,Mujer
2015,JIMENA,1166,Mujer
2015,TRIANA,1160,Mujer
2015,LEIRE,1156,Mujer
2015,CARLOTA,1146,Mujer
2015,BLANCA,1125,Mujer
2015,ROCIO,1113,Mujer
2015,AINARA,1074,Mujer
2015,ALICIA,1038,Mujer
2015,NORA,1034,Mujer
2015,NEREA,1030,Mujer
2015,ANGELA,1005,Mujer
2015,CLARA,989,Mujer
2015,ABRIL,915,Mujer
2015,LEYRE,898,Mujer
2015,CELIA,890,Mujer
2015,ANDREA,879,Mujer
2015,VICTORIA,862,Mujer
2015,LARA,806,Mujer
2015,EVA,801,Mujer
2015,MIA,769,Mujer
2015,CHLOE,768,Mujer
2015,NATALIA,729,Mujer
2015,MANUELA,724,Mujer
2015,ISABEL,685,Mujer
2015,AINA,679,Mujer
2015,ZOE,654,Mujer
2015,CRISTINA,612,Mujer
2015,AROA,581,Mujer
2015,NURIA,556,Mujer
2015,ALEXIA,551,Mujer
2015,LIA,520,Mujer
2015,CAROLINA,512,Mujer
2015,IRIA,509,Mujer
2015,AFRICA,505,Mujer
2015,MAR,500,Mujer
2015,MARA,482,Mujer
2015,GABRIELA,481,Mujer
2015,ONA,461,Mujer
2015,NAIA,456,Mujer
2015,HELENA,433,Mujer
2015,PAOLA,430,Mujer
2015,AZAHARA,420,Mujer
2015,NOELIA,420,Mujer
2015,ELIA,418,Mujer
2015,IRIS,414,Mujer
2015,LUNA,403,Mujer
2015,MALAK,399,Mujer
2015,NAHIA,397,Mujer
2015,BERTA,392,Mujer
2015,AYA,391,Mujer
2015,MIREIA,386,Mujer
2015,SALMA,385,Mujer
2015,ANE,381,Mujer
2015,CAYETANA,379,Mujer
2015,SILVIA,375,Mujer
2015,DIANA,373,Mujer
2015,MIRIAM,372,Mujer
2015,ARLET,370,Mujer
2015,NADIA,368,Mujer
2015,NAIARA,360,Mujer
2015,JANA,359,Mujer
2015,CLOE,352,Mujer
2015,ANNA,349,Mujer
2015,NAYARA,346,Mujer
2015,ERIKA,341,Mujer
2016,HUGO,4870,Hombre
2016,DANIEL,4195,Hombre
2016,MARTIN,4050,Hombre
2016,PABLO,3776,Hombre
2016,ALEJANDRO,3774,Hombre
2016,LUCAS,3730,Hombre
2016,ALVARO,3030,Hombre
2016,ADRIAN,2989,Hombre
2016,MATEO,2845,Hombre
2016,DAVID,2818,Hombre
2016,MARIO,2743,Hombre
2016,MANUEL,2648,Hombre
2016,DIEGO,2497,Hombre
2016,LEO,2452,Hombre
2016,JAVIER,2145,Hombre
2016,MARCOS,2016,Hombre
2016,IZAN,1909,Hombre
2016,ALEX,1833,Hombre
2016,SERGIO,1774,Hombre
2016,ENZO,1752,Hombre
2016,CARLOS,1680,Hombre
2016,MIGUEL,1587,Hombre
2016,MARC,1576,Hombre
2016,JORGE,1545,Hombre
2016,ANTONIO,1510,Hombre
2016,GONZALO,1434,Hombre
2016,JUAN,1358,Hombre
2016,ANGEL,1325,Hombre
2016,OLIVER,1314,Hombre
2016,IKER,1307,Hombre
2016,DYLAN,1303,Hombre
2016,BRUNO,1302,Hombre
2016,ERIC,1262,Hombre
2016,MARCO,1234,Hombre
2016,IVAN,1182,Hombre
2016,NICOLAS,1147,Hombre
2016,JOSE,1131,Hombre
2016,HECTOR,1116,Hombre
2016,DARIO,1109,Hombre
2016,SAMUEL,1093,Hombre
2016,VICTOR,1092,Hombre
2016,RUBEN,1083,Hombre
2016,GABRIEL,1067,Hombre
2016,ADAM,1052,Hombre
2016,AARON,1014,Hombre
2016,THIAGO,989,Hombre
2016,GAEL,941,Hombre
2016,FRANCISCO,915,Hombre
2016,GUILLERMO,883,Hombre
2016,RAUL,877,Hombre
2016,RODRIGO,871,Hombre
2016,ERIK,868,Hombre
2016,JAIME,862,Hombre
2016,AITOR,858,Hombre
2016,JESUS,857,Hombre
2016,PEDRO,853,Hombre
2016,JOEL,837,Hombre
2016,PAU,833,Hombre
2016,ALBERTO,815,Hombre
2016,LUIS,814,Hombre
2016,LUCA,787,Hombre
2016,MOHAMED,785,Hombre
2016,IAN,784,Hombre
2016,RAFAEL,778,Hombre
2016,JULEN,775,Hombre
2016,UNAI,705,Hombre
2016,ASIER,693,Hombre
2016,MARTI,640,Hombre
2016,RAYAN,620,Hombre
2016,JAN,605,Hombre
2016,FERNANDO,605,Hombre
2016,POL,602,Hombre
2016,BIEL,596,Hombre
2016,ISMAEL,579,Hombre
2016,SAUL,565,Hombre
2016,ANDRES,561,Hombre
2016,OSCAR,553,Hombre
2016,ALONSO,552,Hombre
2016,ALEIX,546,Hombre
2016,NIL,540,Hombre
2016,CRISTIAN,524,Hombre
2016,SANTIAGO,499,Hombre
2016,ISAAC,498,Hombre
2016,IGNACIO,478,Hombre
2016,ARNAU,474,Hombre
2016,MIGUEL ANGEL,472,Hombre
2016,YOUSSEF,444,Hombre
2016,ENRIQUE,442,Hombre
2016,MAURO,431,Hombre
2016,JOAN,423,Hombre
2016,JON,413,Hombre
2016,NOAH,409,Hombre
2016,JOSE ANTONIO,406,Hombre
2016,JOSE MANUEL,406,Hombre
2016,OMAR,394,Hombre
2016,EDUARDO,391,Hombre
2016,AIMAR,389,Hombre
2016,GERARD,385,Hombre
2016,ARITZ,380,Hombre
2016,LIAM,372,Hombre
2016,JORDI,370,Hombre
2016,LUCIA,4672,Mujer
2016,MARTINA,4308,Mujer
2016,MARIA,4143,Mujer
2016,SOFIA,4047,Mujer
2016,PAULA,3439,Mujer
2016,DANIELA,3151,Mujer
2016,VALERIA,3110,Mujer
2016,ALBA,3042,Mujer
2016,JULIA,2992,Mujer
2016,NOA,2888,Mujer
2016,SARA,2811,Mujer
2016,CARLA,2781,Mujer
2016,EMMA,2476,Mujer
2016,CARMEN,2428,Mujer
2016,CLAUDIA,2064,Mujer
2016,VALENTINA,1794,Mujer
2016,ANA,1739,Mujer
2016,MARTA,1680,Mujer
2016,IRENE,1575,Mujer
2016,ADRIANA,1558,Mujer
2016,LAURA,1519,Mujer
2016,VEGA,1462,Mujer
2016,ELENA,1453,Mujer
2016,ALEJANDRA,1418,Mujer
2016,ALMA,1409,Mujer
2016,LAIA,1395,Mujer
2016,LOLA,1367,Mujer
2016,VERA,1352,Mujer
2016,OLIVIA,1345,Mujer
2016,AITANA,1302,Mujer
2016,JIMENA,1236,Mujer
2016,CANDELA,1209,Mujer
2016,ARIADNA,1207,Mujer
2016,INES,1183,Mujer
2016,CARLOTA,1160,Mujer
2016,AINHOA,1118,Mujer
2016,NORA,1058,Mujer
2016,TRIANA,1056,Mujer
2016,MARINA,1054,Mujer
2016,CHLOE,1030,Mujer
2016,ALICIA,1018,Mujer
2016,CLARA,991,Mujer
2016,BLANCA,990,Mujer
2016,LEIRE,980,Mujer
2016,MIA,943,Mujer
2016,LARA,939,Mujer
2016,ROCIO,939,Mujer
2016,AINARA,936,Mujer
2016,NEREA,881,Mujer
2016,ABRIL,878,Mujer
2016,ANDREA,861,Mujer
2016,LEYRE,851,Mujer
2016,CELIA,845,Mujer
2016,MANUELA,845,Mujer
2016,VICTORIA,838,Mujer
2016,ELSA,837,Mujer
2016,ANGELA,795,Mujer
2016,EVA,739,Mujer
2016,NATALIA,676,Mujer
2016,ZOE,667,Mujer
2016,AINA,606,Mujer
2016,ISABEL,574,Mujer
2016,ONA,540,Mujer
2016,CRISTINA,509,Mujer
2016,LIA,507,Mujer
2016,AROA,505,Mujer
2016,GALA,497,Mujer
2016,GABRIELA,489,Mujer
2016,MAR,488,Mujer
2016,IRIA,487,Mujer
2016,NURIA,478,Mujer
2016,CAROLINA,477,Mujer
2016,IRIS,455,Mujer
2016,MARA,449,Mujer
2016,ARLET,436,Mujer
2016,HELENA,423,Mujer
2016,LUNA,421,Mujer
2016,MALAK,417,Mujer
2016,CAYETANA,415,Mujer
2016,DIANA,406,Mujer
2016,NAIA,405,Mujer
2016,ALEXIA,405,Mujer
2016,PAOLA,402,Mujer
2016,BERTA,401,Mujer
2016,ELIA,400,Mujer
2016,AFRICA,396,Mujer
2016,NAHIA,381,Mujer
2016,AMIRA,371,Mujer
2016,AYA,364,Mujer
2016,ANE,352,Mujer
2016,SALMA,349,Mujer
2016,ELISA,340,Mujer
2016,MIRIAM,339,Mujer
2016,CLOE,332,Mujer
2016,FATIMA,332,Mujer
2016,JANA,332,Mujer
2016,NOELIA,329,Mujer
2016,ANNA,312,Mujer
2016,SILVIA,312,Mujer
2016,MIREIA,311,Mujer
2016,IRATI,308,Mujer
2017,LUCAS,4209,Hombre
2017,HUGO,4141,Hombre
2017,MARTIN,3838,Hombre
2017,DANIEL,3717,Hombre
2017,PABLO,3426,Hombre
2017,ALEJANDRO,3220,Hombre
2017,MATEO,3124,Hombre
2017,ADRIAN,2841,Hombre
2017,ALVARO,2794,Hombre
2017,MANUEL,2517,Hombre
2017,LEO,2489,Hombre
2017,DAVID,2471,Hombre
2017,MARIO,2418,Hombre
2017,DIEGO,2255,Hombre
2017,JAVIER,2012,Hombre
2017,ENZO,1962,Hombre
2017,IZAN,1890,Hombre
2017,MARCOS,1751,Hombre
2017,MARCO,1716,Hombre
2017,ALEX,1618,Hombre
2017,CARLOS,1574,Hombre
2017,SERGIO,1538,Hombre
2017,MARC,1497,Hombre
2017,ANTONIO,1461,Hombre
2017,BRUNO,1443,Hombre
2017,MIGUEL,1404,Hombre
2017,GONZALO,1397,Hombre
2017,JORGE,1391,Hombre
2017,JUAN,1322,Hombre
2017,ANGEL,1285,Hombre
2017,DYLAN,1283,Hombre
2017,NICOLAS,1243,Hombre
2017,OLIVER,1229,Hombre
2017,THIAGO,1163,Hombre
2017,ERIC,1126,Hombre
2017,IKER,1095,Hombre
2017,GABRIEL,1093,Hombre
2017,JOSE,1062,Hombre
2017,HECTOR,1052,Hombre
2017,IVAN,1049,Hombre
2017,ADAM,1047,Hombre
2017,GAEL,1029,Hombre
2017,DARIO,1006,Hombre
2017,SAMUEL,1002,Hombre
2017,VICTOR,971,Hombre
2017,RODRIGO,946,Hombre
2017,RUBEN,944,Hombre
2017,LUCA,898,Hombre
2017,JESUS,890,Hombre
2017,AARON,862,Hombre
2017,RAUL,835,Hombre
2017,FRANCISCO,831,Hombre
2017,GUILLERMO,810,Hombre
2017,IAN,808,Hombre
2017,ERIK,800,Hombre
2017,PEDRO,799,Hombre
2017,JAIME,792,Hombre
2017,AITOR,782,Hombre
2017,PAU,778,Hombre
2017,RAFAEL,766,Hombre
2017,ALBERTO,740,Hombre
2017,MOHAMED,734,Hombre
2017,LUIS,730,Hombre
2017,JOEL,720,Hombre
2017,JULEN,710,Hombre
2017,SAUL,696,Hombre
2017,UNAI,637,Hombre
2017,POL,635,Hombre
2017,MARTI,609,Hombre
2017,RAYAN,588,Hombre
2017,ANDRES,575,Hombre
2017,ISMAEL,569,Hombre
2017,NIL,568,Hombre
2017,FERNANDO,567,Hombre
2017,ASIER,561,Hombre
2017,JAN,560,Hombre
2017,SANTIAGO,555,Hombre
2017,LIAM,537,Hombre
2017,ALONSO,534,Hombre
2017,ALEIX,499,Hombre
2017,BIEL,498,Hombre
2017,ALAN,491,Hombre
2017,ARNAU,478,Hombre
2017,YOUSSEF,477,Hombre
2017,OSCAR,464,Hombre
2017,IGNACIO,443,Hombre
2017,ISAAC,435,Hombre
2017,CRISTIAN,432,Hombre
2017,MIGUEL ANGEL,428,Hombre
2017,MATIAS,427,Hombre
2017,AMIR,417,Hombre
2017,NEIZAN,413,Hombre
2017,NOAH,408,Hombre
2017,JOAN,407,Hombre
2017,AXEL,392,Hombre
2017,TEO,382,Hombre
2017,ENRIQUE,380,Hombre
2017,IMRAN,371,Hombre
2017,OMAR,369,Hombre
2017,MAURO,363,Hombre
2017,LUCIA,4410,Mujer
2017,SOFIA,4206,Mujer
2017,MARIA,3874,Mujer
2017,MARTINA,3814,Mujer
2017,PAULA,3085,Mujer
2017,JULIA,2998,Mujer
2017,DANIELA,2959,Mujer
2017,VALERIA,2856,Mujer
2017,ALBA,2678,Mujer
2017,EMMA,2525,Mujer
2017,CARLA,2485,Mujer
2017,SARA,2411,Mujer
2017,NOA,2374,Mujer
2017,CARMEN,2167,Mujer
2017,CLAUDIA,1906,Mujer
2017,VALENTINA,1692,Mujer
2017,ALMA,1616,Mujer
2017,ANA,1538,Mujer
2017,CHLOE,1422,Mujer
2017,MARTA,1420,Mujer
2017,OLIVIA,1399,Mujer
2017,ELENA,1393,Mujer
2017,ADRIANA,1370,Mujer
2017,LAIA,1363,Mujer
2017,VEGA,1361,Mujer
2017,VERA,1341,Mujer
2017,LOLA,1336,Mujer
2017,IRENE,1321,Mujer
2017,JIMENA,1314,Mujer
2017,ALEJANDRA,1274,Mujer
2017,LAURA,1270,Mujer
2017,INES,1250,Mujer
2017,CANDELA,1221,Mujer
2017,MIA,1209,Mujer
2017,TRIANA,1195,Mujer
2017,AITANA,1175,Mujer
2017,ABRIL,1033,Mujer
2017,LARA,1029,Mujer
2017,CARLOTA,1015,Mujer
2017,ARIADNA,1007,Mujer
2017,ALICIA,964,Mujer
2017,MARINA,952,Mujer
2017,CLARA,941,Mujer
2017,ROCIO,927,Mujer
2017,NORA,897,Mujer
2017,MANUELA,884,Mujer
2017,BLANCA,880,Mujer
2017,VICTORIA,874,Mujer
2017,AINHOA,840,Mujer
2017,ANDREA,820,Mujer
2017,LEYRE,814,Mujer
2017,ANGELA,806,Mujer
2017,LEIRE,775,Mujer
2017,NEREA,773,Mujer
2017,CELIA,757,Mujer
2017,EVA,756,Mujer
2017,AINARA,735,Mujer
2017,ZOE,700,Mujer
2017,ELSA,655,Mujer
2017,NATALIA,589,Mujer
2017,ISABEL,583,Mujer
2017,GALA,532,Mujer
2017,LIA,529,Mujer
2017,IRIA,526,Mujer
2017,AINA,511,Mujer
2017,ONA,501,Mujer
2017,MAR,499,Mujer
2017,AFRICA,492,Mujer
2017,LUNA,474,Mujer
2017,CRISTINA,469,Mujer
2017,CAYETANA,468,Mujer
2017,AMIRA,453,Mujer
2017,AROA,450,Mujer
2017,GABRIELA,445,Mujer
2017,IRIS,442,Mujer
2017,MARA,430,Mujer
2017,NURIA,411,Mujer
2017,MALAK,403,Mujer
2017,CAROLINA,402,Mujer
2017,JANA,399,Mujer
2017,JULIETA,395,Mujer
2017,CLOE,394,Mujer
2017,ARLET,393,Mujer
2017,HELENA,378,Mujer
2017,ALEXIA,377,Mujer
2017,DIANA,377,Mujer
2017,NAIA,373,Mujer
2017,AYA,372,Mujer
2017,SALMA,372,Mujer
2017,PAOLA,368,Mujer
2017,BERTA,365,Mujer
2017,INDIA,364,Mujer
2017,ELIA,357,Mujer
2017,ANNA,345,Mujer
2017,FATIMA,342,Mujer
2017,ADARA,337,Mujer
2017,NOUR,330,Mujer
2017,NAIARA,330,Mujer
2017,NAHIA,322,Mujer
2017,ELISA,317,Mujer